lat,lng
40.799407885686534,-73.93747908513217
40.68591012801651,-73.8555523887084
40.831597037473394,-73.8610106209943
40.74696428944036,-73.99077180133506
40.7203282695909,-73.80776061338688
40.62835897361399,-74.08147957945556
40.64081569707283,-74.01120972083858
40.6961970583426,-73.9887629364997
40.646346034881695,-73.96151406453338
40.62658083786656,-74.01466931785046
40.62358996855456,-74.02504695418412
40.75962608520787,-73.99547346072606
40.77668348871289,-73.98304820906952
40.721545245594456,-73.84483988060845
40.7203282695909,-73.80776061338688
40.6571134679452,-73.95317149091329
40.80192276738224,-73.96516250889431
40.887265564420254,-73.91164617849158
40.84957721434686,-73.94011393523745
40.73883196230901,-73.99946954257787
40.757939743704355,-73.72404285077484
40.70861120906407,-73.82885163660283
40.702736637726744,-73.9219675908139
40.7072940597528,-74.01209014995464
40.76365124231565,-73.9815967368539
40.74524321231202,-73.90872004658289
40.634688703602365,-74.13395670734658
40.76377337790351,-73.9641031015917
40.61646206206695,-73.96557266971325
40.7572521828389,-73.8170605629334
40.766166044915856,-73.95424641563656
40.57367605296293,-73.85162312380362
40.76057281387077,-73.99173010455492
40.7203282695909,-73.80776061338688
40.628575174543684,-73.94524059239329
40.71773127056468,-73.97990671800696
40.7864064251264,-73.97411901413659
40.760476152902406,-73.98566577597009
40.78047771577382,-73.95579284133143
40.72330430656269,-74.01153746659833
40.71971921770221,-73.98473297927015
40.668922644997956,-73.93323601799703
40.86075839136903,-73.92912097889744
40.70642699332401,-73.94306666242295
40.75962608520787,-73.99547346072606
40.760419375173996,-73.99737573106482
40.76175107204176,-73.97708862704144
40.69609320344547,-73.74362116515917
40.78931508726762,-73.9709543931521
40.65944467444884,-73.99028652070085
40.62260771665712,-74.1605712875692
40.75654581513219,-73.80639275629376
40.75979022599973,-73.98792558913458
40.793945925254185,-73.96303587361632
40.7111911927442,-73.89517527664084
40.74586020599367,-73.98434444172125
40.7203282695909,-73.80776061338688
40.744924701617286,-73.71086652351397
40.678387785,-73.96784087260617
40.711392304653614,-74.00859925106631
40.68653755134211,-73.96072645401486
40.658644286058454,-73.95131784889657
40.7591997120635,-73.98461925002192
40.76034977218625,-73.98471283716431
40.68592403751471,-73.97534068083593
40.584714059151956,-73.9360203723902
40.747332021515504,-73.87640926401076
40.73970951891397,-73.9867239553229
40.90487105114328,-73.89955455620898
40.712376565250565,-73.82853896961811
40.76824173649938,-73.92427353847243
40.699382363638456,-73.92171906744598
40.6414758087674,-74.0210576204127
40.78477100032746,-73.84929663028733
40.71024264572481,-73.90603386392206
40.8508336007301,-73.90281703557127
40.72407767639497,-73.94697682169915
40.679752388235904,-73.89197987058503
40.694674095898826,-73.9938406720113
40.75862892778897,-73.96161884124231
40.6320215080662,-73.9487612824895
40.67372757931732,-73.98251920290319
40.78435473152669,-73.98116491397248
40.781749962255795,-73.9810645461519
40.71639370172518,-73.74866191326434
40.77007338983615,-73.95139885639155
40.758980523916115,-73.96243441859421
40.707493930514815,-73.94151840898841
40.72070957081471,-73.98130916588342
40.687990039880475,-73.94813774048943
40.73065409813511,-73.98307074289748
40.710052216539246,-73.95397833747833
40.77056389863175,-73.96420413929583
40.76333981823621,-73.97488244271254
40.827206272617886,-73.94245383839022
40.72744608017556,-73.85506187477388
40.814703792153416,-73.95403963860242
40.749666762070106,-73.98157172697513
40.75090335729659,-73.99811960274165
40.80140018861735,-73.95422219756892
40.9061461650206,-73.84823275618244
40.74536172353727,-74.00068930134667
40.74111834143053,-73.99980152272512
40.66608766744438,-73.86961369404061
40.74449832472522,-73.98110761354222
40.779205929911896,-73.94697986344603
40.76211911598888,-73.77403251554334
40.69021582056281,-73.98532750003706
40.72780715361546,-73.9792073442153
40.748396812646334,-73.77199301035516
40.861310449418994,-73.92123202230121
40.69188382162768,-73.94031326799151
40.746227892835996,-73.91499828143766
40.758676246385185,-73.99246670433867
40.72361228533122,-73.9983260133753
40.71054983910598,-74.00577123649295
40.785067164032114,-73.97488146834992
40.695464186095855,-73.91969697886626
40.7488661088052,-73.97198979447305
40.75487620954858,-73.96852222092697
40.82993057045883,-73.87758921993206
40.72546088072218,-73.98215206551016
40.68319242639363,-73.9728394439928
40.77254871670705,-73.95724225734727
40.78132935736746,-73.95785768636728
40.67302298487729,-73.96282891340567
40.78427690976862,-73.95706500798373
40.61779280234592,-73.99412872298545
40.54713946306012,-74.22008065051016
40.69564774793215,-73.90158632861663
40.74720616047067,-73.99709835797755
40.740816381875646,-74.0029230157103
40.878744181026015,-73.87928211096303
40.84459951176989,-73.94246047772606
40.7071352716772,-73.90566673961445
40.72216639175684,-73.8560438164598
40.70844122593389,-74.01339966589305
40.715848194307384,-73.94549354934938
40.6460804152776,-73.96342769635916
40.75837263044864,-73.91395765270101
40.767914145756606,-73.97004314355242
40.73725266020272,-73.98429594561195
40.7806241142524,-73.95828059855623
40.53248254480258,-74.19069180814769
40.7203282695909,-73.80776061338688
40.77947377552945,-73.95059401792237
40.77707744902038,-73.97585935134602
40.76462661647525,-73.97274486606972
40.724240815958815,-73.85555228671494
40.727201823499044,-73.98808663451055
40.74248805558553,-73.95666971399663
40.71568242313565,-73.99219019426181
40.74981459935381,-73.97933762291481
40.686534867960006,-73.96090674180086
40.75680906996823,-73.83063002229062
40.763885032759134,-73.98495388978917
40.751374033966094,-73.98181668255337
40.79032423063705,-73.96751595238567
40.73814015016313,-74.0055932004617
40.746531240655095,-73.97603643273975
40.799264303133896,-73.95301009139644
40.72718781207253,-73.98557191440219
40.629633194669225,-73.97151024738115
40.77963376842338,-73.91083575247734
40.760449502986866,-73.99533984493969
40.73717112776508,-73.99225262790051
40.73600469147482,-73.99361673902219
40.794052342984465,-73.97036725563487
40.733435269439134,-73.86417054458532
40.740302594815844,-73.98868693381354
40.63529588364898,-73.88986483673796
40.746168630339106,-73.99655345152217
40.70956696783628,-74.00948633011924
40.73517511687301,-73.81471800561259
40.713909292381906,-73.9919703625376
40.70772258069173,-74.00827055251006
40.72515893386677,-73.94659353310549
40.70809067576454,-74.00028494428926
40.75221535851214,-74.0008626176508
40.75497655887047,-73.99798593890532
40.682046560755246,-73.97989583739897
40.76399117644479,-73.95878196601016
40.85502963838781,-73.8989068552399
40.72779967532257,-73.98393016170013
40.88414040691835,-73.90601591371055
40.816566260667074,-73.86741494470033
40.79664286587664,-73.96847718976005
40.61677514297784,-74.12258899422785
40.61676555101193,-73.97125639855435
40.736517907434354,-73.99272540799669
40.7104893003143,-74.00829253791079
40.84529282374489,-73.85192086993405
40.75531478118333,-73.86986495678273
40.63948040391468,-74.02075792667934
40.70960538884883,-74.00955486804973
40.730998212441726,-74.00719100244427
40.608004287010715,-74.01295813337374
40.808027486436316,-73.96668731891653
40.76371601159585,-73.96499116849955
40.666574903959415,-73.96101576563613
40.75797069586704,-73.96317134468231
40.75315665890852,-73.97417163504016
40.715108352144696,-74.01252083246956
40.73539791520852,-74.00913999594836
40.78056429610828,-73.98142957569952
40.67816816357214,-73.76203737473972
40.711392304653614,-74.00859925106631
40.695376691875246,-73.9492066430157
40.855556870182795,-73.93319688583112
40.665425473461646,-73.98944217741044
40.799678905105466,-73.96074277553956
40.74359600160981,-73.9860086360972
40.67773633872543,-73.9646541472389
40.661212235318494,-73.96291839489423
40.757730201873066,-73.92992726065663
40.62589875473106,-73.9769479355936
40.82448939380035,-73.93791439572293
40.774266275992616,-73.96332841435684
40.747629283687225,-73.9767361896912
40.77818279740545,-73.94842134221565
40.747131391805404,-73.9873287888797
40.71857281856153,-73.99515518523779
40.73007872148074,-73.99284156949933
40.73950984908961,-73.99603776751289
40.72387424852622,-73.88599525818347
40.862848316763575,-73.92666397338928
40.63616333421937,-74.0106829010299
40.640882327961435,-73.96515290226749
40.69113659867107,-73.90637811552227
40.76671457146749,-73.98287746335355
40.59870577457519,-73.93376715471487
40.67416114405825,-73.72755475598859
40.66158131680276,-73.85409844018898
40.718775952406396,-73.99569989814064
40.78186458132278,-73.97740307502775
40.7697535516452,-73.95457609210037
40.733042939849575,-73.99115981102908
40.70710337157889,-73.94547545188966
40.655366214136684,-73.97429959661291
40.797080011851506,-73.97128689434545
40.554119531708174,-74.11731007171609
40.64745940575564,-73.95860170349651
40.671265755857576,-73.93644203287765
40.70116923498277,-73.94004889209619
40.78796453177235,-73.94731595419911
40.730701044830106,-73.98514178820042
40.703597081438105,-74.00978122562515
40.74276205090692,-73.99044398561249
40.801191552565406,-73.94768473871969
40.587730330342225,-73.92223878968154
40.66039859313209,-73.98037092205514
40.736929031634325,-73.98626984452153
40.86995370406542,-73.88270041742129
40.7553303108921,-73.9911785099207
40.78396169552536,-73.97811373028314
40.70454613639751,-73.91900437246645
40.698965763017455,-73.9186324802961
40.70772258069173,-74.00827055251006
40.683430833173105,-73.96180634502815
40.747853739378684,-73.99290823133911
40.64739000037139,-74.00074955052185
40.834105243474774,-73.87499411207688
40.7177974029378,-73.95989636563662
40.75090335729659,-73.99811960274165
40.799078554267176,-73.96299329351787
40.750922133704044,-73.8928281269625
40.59871888634242,-73.93757698112006
40.712904247484815,-73.98692768757452
40.72698192721965,-73.87853959628265
40.75964419928295,-73.87569696884198
40.7203282695909,-73.80776061338688
40.718866099077026,-74.0108440635071
40.77006131299408,-73.99077582132969
40.682540933221404,-73.98177776347079
40.575174449164145,-73.99782217416373
40.713043135665394,-73.96752115104931
40.762852216803545,-73.96772789303769
40.759636843893965,-73.92837309147524
40.578776585945725,-73.97960293090772
40.7568539742497,-73.99863920710825
40.68385805742146,-73.95901538189376
40.551694943582646,-74.16496011341479
40.75144682372682,-74.00142925794471
40.820516731139996,-73.89788261581074
40.722051023768394,-73.9772321503916
40.70849326928228,-74.01429058351162
40.70686584204944,-74.0124146864045
40.757572720201104,-73.99057902446111
40.734434426864034,-73.98990393253564
40.85091187438151,-73.94154412912084
40.717707423958714,-73.93676570169863
40.66257468024085,-73.93446787760712
40.793517334002544,-73.97120897752927
40.79594327323048,-73.81267803564369
40.68883381906261,-73.97690454285608
40.605586570194475,-73.95575378891145
40.89764483106377,-73.85379730585653
40.63561630322947,-73.9604429636915
40.616066862143406,-73.91721712231492
40.67701593560617,-73.9833006713593
40.71961863301635,-74.00306638657197
40.60887193934301,-73.91241439897078
40.766610272404534,-73.95319919320953
40.72931039303492,-73.99788568956492
40.7203282695909,-73.80776061338688
40.8817308470828,-73.91712501335441
40.73088569709153,-73.99313013269732
40.75163789981917,-73.98433586539133
40.706624548674995,-74.00987544691888
40.67999205688732,-73.96310624780851
40.759983103182094,-73.964801816418
40.61634897763829,-74.0070093607018
40.62964648373689,-74.03019381193245
40.725097857499634,-73.93963772248485
40.74648980989585,-74.0013281004756
40.80561904265536,-73.94244360451343
40.68059474496224,-73.98088776080918
40.779329452953384,-73.98331112011255
40.51633663030617,-74.23282254781554
40.68681742953827,-73.78751359059952
40.718627787681314,-74.00253965182752
40.72371349080368,-73.84887910991648
40.68852323167549,-73.99948797195933
40.70354384475864,-73.92233091711383
40.71908247801238,-73.9850722286835
40.719598109609436,-73.98236287125637
40.868790507406004,-73.84790583403979
40.78005547748185,-73.95017112405863
40.67722312054464,-73.74375499667072
40.65129753141765,-73.96123731794158
40.753540053803135,-73.90466981185438
40.7404129405223,-73.99999639136048
40.744488843640106,-73.99655353842131
40.61194361779707,-73.99356737303094
40.75215377197153,-73.96983367446778
40.70338369307517,-73.8997824095922
40.84833352263672,-73.93444029753671
40.729838229627006,-73.97896857804744
40.5917925746748,-73.94608449310729
40.57636226222528,-73.98724959286041
40.7404174308271,-73.98482927836473
40.80129437683266,-73.9656685094065
40.70772258069173,-74.00827055251006
40.80979006390317,-73.95237410222053
40.7591997120635,-73.98461925002192
40.77842024759157,-73.97903989067667
40.6087074535504,-73.74870358079123
40.70797786256731,-74.00800367479317
40.71113618506265,-73.96082017233695
40.68186943631292,-73.94284606189194
40.74055439379442,-73.8919570760312
40.759270516621754,-73.98088684394884
40.684897314136045,-73.99581025189197
40.63951967740138,-74.13617155622103
40.71428980290196,-73.94684753344553
40.60699442109562,-73.97263995236631
40.697577119121256,-73.98404563603673
40.728189300740645,-73.98302446535317
40.88799029780072,-73.83441879523393
40.75913896610994,-73.77860885296295
40.71494668500725,-74.0096818878682
40.69098980344421,-73.93663237745629
40.73346060209193,-73.86011119203627
40.752734089473684,-74.00260231033239
40.69268154931825,-73.76963044293632
40.74713731653756,-73.97368314418273
40.79886118848897,-73.95390249264929
40.703432368758506,-74.01009137230194
40.74846853459496,-73.99246064048197
40.78502710870076,-73.98066639781511
40.71381566989138,-73.93734654587395
40.70631454318965,-74.00789527127772
40.7203282695909,-73.80776061338688
40.80493808134156,-73.93669366871723
40.85061228369157,-73.91826985920815
40.608886082008254,-74.00183678023555
40.63860577476473,-73.91541641850606
40.73373000605593,-73.76440444695173
40.74572744427753,-73.97812268196289
40.76074321561492,-73.99600762647242
40.814653533565476,-73.95905766566294
40.69601584824152,-73.76125242329981
40.70602056634598,-74.01133249565645
40.65200893291125,-73.97251337637248
40.73054519596853,-74.00905995202989
40.76449114200317,-73.98165065394043
40.86549391941021,-73.89147208619471
40.77751997212768,-73.97902934210128
40.7559848598594,-73.96770234430076
40.58717161186921,-73.80043193865741
40.693613451178216,-73.98251038307555
40.71657129275643,-73.90508703044785
40.641340173188574,-74.09100089203416
40.69470575514526,-73.9075595328984
40.75394392661829,-73.97213564358456
40.625543895915634,-73.90898101880245
40.74406555204563,-73.98774799711627
40.729378857459785,-73.85543290785073
40.82924494625826,-73.89187449031489
40.63428092352128,-74.08330267252823
40.685066170900356,-73.98207994753595
40.634966248997934,-73.93206660864892
40.770134542354434,-73.98304265555936
40.764113254415264,-73.98849517335509
40.73299348702992,-73.99056445836406
40.711454665273756,-74.01584225929633
40.68416442848371,-73.99501706691154
40.717707423958714,-73.93676570169863
40.60077174695247,-73.93712132411189
40.864560389614645,-73.92154994150562
40.71596496297208,-73.96306469182862
40.62592826265144,-74.00759756599895
40.62419261027141,-74.03010128579875
40.763593576666544,-73.98143430748802
40.7440605128949,-74.00680987559377
40.73880726045279,-74.00026703288903
40.72228596161989,-73.98807308262809
40.746531240655095,-73.97603643273975
40.65772245671803,-73.95231327168905
40.745720175163534,-73.98399079977645
40.87514540014392,-73.91215405363715
40.76061111289757,-73.91986389795623
40.865849749948566,-73.92469747538291
40.828716870889714,-73.95053577322258
40.72888771775728,-73.99927118088927
40.76291073706625,-73.7677017262907
40.83503193455049,-73.90908833192522
40.77204947684636,-73.95806573865697
40.77086638295377,-73.93431799348073
40.78127641557565,-73.95574536995393
40.7146695298207,-73.99113338993466
40.68237550784831,-73.94496566191391
40.75228077443335,-73.98969188939078
40.77524411998285,-73.95743188461826
40.7416425604701,-73.99743420994936
40.75163292737109,-73.97245783326984
40.74879969357072,-73.96984602055146
40.74623658526385,-73.98716294714016
40.80763278412472,-73.85645860781139
40.682676486101506,-73.94886297608632
40.74743675408172,-74.00064962359676
40.76514763417114,-73.98510883368297
40.77747570370625,-73.9508193606021
40.704813025329386,-74.00962631540268
40.69376429308633,-73.96892971494869
40.74487368375495,-73.95785548445366
40.711569953213036,-74.01578457344797
40.79659443696948,-73.96256488389824
40.76036996597552,-73.99721329557751
40.7589214863345,-73.92565218952625
40.746123014260355,-73.97991259072707
40.66628181778514,-73.90534963537391
40.77244790072874,-73.9219906077593
40.669567028124405,-73.96196208097598
40.67760409805561,-73.94875870826627
40.70808153542161,-74.01444559148298
40.850566461736605,-73.93712375677805
40.680946743729365,-73.79224099073164
40.72255727313321,-73.80791292173026
40.77192220002161,-73.99021595979829
40.757220151552545,-73.96826483518295
40.69103621652704,-73.9413417276172
40.79049324005987,-73.97371656511017
40.71047783666379,-73.9865710685484
40.684423260148,-73.97838797601257
40.71871595041182,-73.80382951018838
40.66300528544203,-73.8936253904864
40.745562686718934,-73.9777437996158
40.74835618760526,-74.00368846932794
40.73587753535471,-73.73582908291655
40.74430496890765,-73.97472722078362
40.5917925746748,-73.94608449310729
40.70845081977376,-73.83176643652689
40.72279710432875,-74.00012266131263
40.850526649285776,-73.85381050756753
40.71920381197606,-73.990364391092
40.75468580475028,-73.94412267773495
40.7830736011416,-73.95416980036346
40.711226412656714,-73.95259241576329
40.70820307668668,-73.94941689021866
40.5807227850377,-73.82671334939981
40.76092705262407,-73.99452761756353
40.75213850311293,-74.00114774935764
40.632616692603406,-74.01416264831195
40.74190477109197,-73.98260235921838
40.759818140258304,-73.9938165995718
40.82571946537404,-73.90953103401384
40.866794324578265,-73.92531104058831
40.75618069843114,-73.98624421932671
40.692126098332906,-73.9846996311122
40.541421329567505,-74.22185717392036
40.85128140558946,-73.93959550518109
40.68990312627845,-73.94233074285916
40.714361473599155,-73.96139182594119
40.66914741705283,-73.98972276139789
40.7237795116281,-73.84899080027851
40.71417023039921,-73.9953394734027
40.84049344453248,-73.8761566816444
40.80382931058758,-73.9421020046384
40.732107295192684,-74.00228759228648
40.74770536257414,-73.99065981860984
40.795005498191024,-73.97337529330953
40.739268289049065,-73.99544597516342
40.7819729574584,-73.94771067131155
40.81437037924884,-73.8260435789976
40.735307700507455,-74.00035722794006
40.63880226062765,-73.94525021558293
40.73908180894808,-73.9290014281657
40.77740409966162,-73.77942912660316
40.73281753491303,-73.98753717980844
40.67507850110179,-73.94785937247916
40.70977301041965,-74.00687851233424
40.72881076096117,-73.99506063261937
40.71123050257565,-74.00647827911699
40.75458407465372,-73.99914457048934
40.59610743266051,-74.06450546479802
40.71090589509782,-74.01445702469377
40.63413255635946,-73.96404673590848
40.71022035176653,-74.00774423969352
40.78850749555397,-73.98106262425317
40.66120173612081,-73.95645579258908
40.688764251545344,-73.98904905081392
40.62530905203129,-73.91787570870196
40.75051588278933,-73.98947922046331
40.77520624913568,-73.97953193370998
40.7137582898432,-73.7694385593686
40.79870719621279,-73.969574199366
40.74822339809658,-73.98407681573181
40.640868689475305,-73.95726898427931
40.754435643651576,-73.99291474941137
40.59608480524531,-73.93431348141009
40.8388581336567,-73.94357854933699
40.73384199630329,-74.00120516674231
40.71389981677482,-73.77861482756241
40.723298946260186,-73.98983346521638
40.77700565044054,-73.96372768490095
40.750616787080375,-73.98385247372298
40.81261639937395,-73.88791685485558
40.57633405250788,-73.95278175400281
40.73186163449999,-73.98204210581282
40.81160126787708,-73.93489191811648
40.76057454300212,-73.96041206955331
40.78842025637503,-73.97076338771852
40.72060064126233,-73.95475389558149
40.7639599661349,-73.99398227115242
40.6878147398975,-73.99112614351154
40.68878555813275,-73.98357176799574
40.853134860270025,-73.93118589918458
40.832844632191204,-73.94390887769651
40.72011502484138,-74.01018408680419
40.66441622334553,-73.85159790239119
40.81912752605171,-73.88577788389033
40.76386594405517,-73.9859393996069
40.813704914583695,-73.96214342151592
40.690538841296636,-73.92605657995514
40.79613582082653,-73.97126924329025
40.78478511902215,-73.97813151483756
40.53894088819477,-74.14804071728085
40.72324153761323,-73.99292167351318
40.589971977034395,-73.96539910002886
40.66269284235278,-73.94522700248083
40.74744932417155,-73.94145446244787
40.74378319231104,-73.97350763680087
40.88486808373441,-73.89080395748027
40.65830606591543,-73.95664870522809
40.86780994129924,-73.92130025021115
40.773622550968376,-73.94572787575834
40.74372324880111,-73.97549972871013
40.787964853703606,-73.97165555831265
40.7657367055859,-73.97847711047437
40.739492896635106,-73.98872315719325
40.75683438449276,-73.74961384061054
40.783218091681064,-73.84767521092174
40.71752298429115,-73.95280798851249
40.574897042198685,-73.97397778873605
40.74828132198075,-73.98628555014876
40.590341327680726,-74.15950715453525
40.687870685121204,-73.97834719489092
40.722702200727795,-73.84795422779239
40.63172750441422,-74.13823085054692
40.71249461345563,-73.78446306035745
40.82543701491464,-73.9252093189248
40.67710252090467,-73.95723134725043
40.636674553843726,-74.15876038135964
40.58773578920578,-73.95236324782816
40.57629707118368,-73.99768534619966
40.73007163012321,-73.97950250016513
40.73103402833178,-73.9954357135097
40.683629279810994,-73.99755182025079
40.73991033930804,-73.991526978313
40.742452188861584,-74.0048393337145
40.72711876004715,-73.86118162638508
40.58492259783507,-73.9819952118285
40.778039573925255,-73.98435854020214
40.691358615579254,-73.90269609131127
40.755871349664886,-73.99821330889961
40.60925768482221,-73.95933489838569
40.800259538066,-73.9572316816267
40.78140277216392,-73.8468849731293
40.74475319239264,-73.97884116795397
40.581233431892585,-73.8420230164252
40.75916447225798,-73.98839134812245
40.78565202078,-73.83911495330759
40.7055370825174,-73.80150947098736
40.8759561570786,-73.88523549137301
40.63121334652664,-74.12710092506293
40.826697202183524,-73.90352075186526
40.76606382319318,-73.93088598080735
40.67772132135072,-73.94698844149455
40.592476211063634,-73.98150708809206
40.7553618037006,-73.96770625584756
40.8558860097121,-73.93770072768325
40.675667057007615,-73.97646927586607
40.736690851039135,-73.99311870885126
